system:index,Landcover_Class,B2,B3,B4,B5,B6,B7,B1
29233_0,0,221,159,77,44,36,19,249
29234_0,12,303,581,536,2359,2734,1674,219
29235_0,12,567,810,1090,2034,2820,2167,469
29237_0,11,137,311,315,1803,1294,722,75
29238_0,12,609,921,1272,2542,3478,2311,504
29240_0,9,154,242,251,585,598,434,118
29241_0,5,1244,1661,1701,1973,1830,1565,927
29245_0,3,342,489,489,2099,1584,875,242
29246_0,3,288,453,438,1433,1031,672,213
29247_0,2,145,312,283,1355,995,590,106
29249_0,17,317,567,517,2274,1625,1003,251
29252_0,3,403,705,772,1804,1433,1079,233
29253_0,12,414,639,680,2024,2863,1893,323
29254_0,17,456,590,701,1116,1886,1669,410
29256_0,12,201,275,250,717,737,419,163
29259_0,17,686,952,1221,2024,3063,2307,537
29260_0,0,425,407,165,49,17,7,417
29263_0,8,116,203,103,1828,632,275,66
29267_0,12,353,608,532,1922,2327,1511,275
29268_0,17,366,579,596,3781,2116,1538,304
29269_0,4,586,775,818,1358,1425,1115,476
29271_0,11,468,639,691,1940,2663,1751,388
29274_0,17,353,547,672,966,1639,1409,271
29278_0,9,106,224,189,1863,848,373,75
29282_0,0,277,173,94,51,32,22,315
29284_0,12,602,982,1121,1698,2153,1661,488
29288_0,17,392,437,488,755,1599,1666,384
29291_0,8,72,59,23,238,57,25,45
29293_0,4,421,601,686,1021,1170,952,293
29294_0,17,276,403,486,1020,1391,1074,219
29295_0,3,424,690,634,2797,1618,1026,301
29296_0,12,311,595,337,2685,1693,892,284
29297_0,9,368,705,703,2797,2684,1552,267
29299_0,11,246,478,425,2309,1483,819,199
29300_0,4,552,558,608,1628,918,603,432
29301_0,4,426,596,677,1489,1275,1005,310
29302_0,12,336,481,527,1195,1837,1265,277
29307_0,17,336,552,399,2728,1670,1006,313
29309_0,0,243,236,102,55,34,25,239
29310_0,11,204,352,392,1290,1858,1229,133
29312_0,0,331,236,94,36,24,14,339
29313_0,8,163,341,373,1349,1303,766,62
29316_0,0,570,644,326,55,17,15,455
29317_0,4,778,1090,1097,1712,1508,1221,687
29318_0,0,223,198,84,38,24,21,220
29320_0,11,307,556,668,2040,2487,1446,183
29321_0,4,1751,1751,1781,1688,1933,1872,1664
29324_0,17,331,561,711,1658,2175,1699,243
29325_0,0,516,634,372,66,18,14,422
29326_0,0,419,375,144,46,24,15,374
29333_0,12,338,437,476,1106,1682,1163,297
29334_0,17,373,594,472,2848,1753,958,347
29335_0,17,388,548,708,1102,1475,1241,321
29339_0,2,159,241,180,1471,590,284,125
29340_0,12,343,634,516,2463,2194,1236,278
29343_0,2,316,558,485,3012,1708,1017,252
29344_0,11,485,681,698,2252,2462,1478,425
29345_0,12,258,522,425,2044,1997,1312,201
29347_0,12,388,648,620,1813,1956,1231,288
29351_0,12,539,807,764,2371,2428,1497,473
29352_0,11,242,429,423,1684,1745,1045,159
29359_0,9,106,168,149,589,546,334,81
29360_0,0,495,675,489,86,25,12,384
29361_0,6,390,494,547,1041,1493,1210,350
29363_0,12,376,602,477,2259,2305,1516,339
29364_0,17,430,735,590,2839,1994,1174,371
29367_0,12,333,649,498,2611,2076,1130,298
29377_0,3,340,699,681,2379,1843,1214,274
29382_0,17,432,657,683,1800,1847,1341,358
29383_0,9,222,357,298,2163,1151,577,160
29385_0,0,215,148,76,40,22,16,215
29388_0,12,88,137,137,464,418,275,54
29389_0,0,513,603,346,67,33,22,418
29390_0,17,590,762,990,1541,2608,2013,474
29391_0,8,59,157,106,2104,559,212,28
29392_0,8,67,211,163,2256,677,298,16
29394_0,3,579,774,933,1843,1857,1335,485
29395_0,17,291,579,436,2679,1754,1061,251
29396_0,0,335,352,140,61,49,35,304
29398_0,0,272,188,104,48,32,25,322
29399_0,12,458,809,612,3244,2386,1416,407
29400_0,0,451,656,541,135,29,19,358
29405_0,2,409,675,567,2682,1689,1019,338
29406_0,12,298,588,451,2301,1985,1186,245
29407_0,3,202,430,289,1940,1063,591,132
29409_0,0,289,209,89,49,32,21,279
29414_0,19,327,598,536,2277,2054,1438,238
29415_0,2,80,399,378,2252,1192,717,-46
29416_0,12,719,1104,1301,2980,3691,2475,537
29420_0,4,607,853,906,1668,1429,1111,499
29421_0,2,490,763,599,2885,1989,1174,444
29423_0,17,345,565,573,2300,1755,1127,304
29426_0,0,375,323,120,41,20,11,341
29427_0,4,541,847,942,1565,1264,1034,387
29428_0,11,515,806,775,2389,3014,1992,430
29429_0,12,339,615,751,2082,2798,1677,186
29430_0,12,338,668,486,3029,1946,998,264
29433_0,12,377,738,504,2744,2021,1267,337
29439_0,17,579,839,999,2225,2588,2061,463
29440_0,9,137,301,324,1280,1196,730,79
29441_0,11,100,180,190,615,535,338,44
29442_0,12,342,687,511,3596,2141,1074,282
29444_0,0,278,176,96,43,33,23,321
29447_0,11,294,574,613,1824,2082,1409,192
29448_0,9,177,327,261,1303,994,551,135
29451_0,3,618,989,1154,1425,1828,1591,418
29453_0,8,61,163,104,1506,428,170,27
29460_0,12,722,992,1216,1828,2507,1833,548
29462_0,17,373,559,521,2270,1582,1049,323
29464_0,11,253,488,512,1776,2306,1430,150
29465_0,9,503,852,811,2768,2895,1695,365
29466_0,12,263,505,578,1274,1177,695,122
29467_0,12,319,674,335,3938,2112,1010,299
29468_0,0,441,343,113,52,34,25,435
29469_0,17,694,895,1024,1709,2356,1901,636
29470_0,17,270,447,376,2008,1588,873,225
29478_0,17,285,623,572,3163,2023,1307,167
29480_0,4,369,476,500,1091,819,649,327
29481_0,12,251,555,440,2437,1501,820,192
29482_0,9,86,168,124,1006,596,296,55
29483_0,17,455,836,672,2490,1455,861,379
29484_0,12,219,547,388,2572,1931,1038,134
29485_0,0,517,478,175,46,27,16,438
29486_0,11,196,352,402,1377,1682,1012,105
29488_0,4,731,936,951,1061,1165,1037,669
29492_0,0,309,285,135,101,76,58,271
29493_0,17,296,636,429,4250,1332,613,219
29494_0,8,-10,90,70,1163,295,129,-57
29497_0,11,297,580,692,2046,1937,1261,188
29501_0,9,165,298,340,1317,1443,868,95
29503_0,9,205,330,363,1625,1350,779,135
29504_0,0,446,602,426,100,30,18,374
29505_0,17,350,405,454,698,1692,1319,332
29507_0,0,208,173,82,45,30,23,218
29517_0,12,294,804,485,4314,2414,1188,204
29521_0,12,207,519,348,2659,1701,810,149
29524_0,9,152,278,184,2262,1004,432,117
29533_0,17,385,669,523,2853,1693,1046,357
29537_0,17,623,826,984,1591,2183,1823,559
29538_0,19,435,584,611,1486,1761,1033,382
29540_0,0,229,182,92,58,41,30,245
29542_0,12,674,908,1127,2192,3659,3124,582
29543_0,17,240,411,396,1719,1382,772,209
29544_0,17,368,529,706,1354,2534,2252,287
29545_0,17,262,428,377,1587,1343,823,210
29549_0,4,855,1034,1262,2197,1696,1199,751
29550_0,2,168,332,316,2134,1135,653,114
29551_0,12,430,646,599,2352,2458,1454,354
29553_0,17,428,555,622,1448,2012,1480,385
29555_0,11,199,313,276,1921,1115,596,176
29556_0,12,274,595,606,2151,2343,1393,179
29558_0,4,451,801,974,1394,1483,1234,230
29563_0,17,458,727,674,2083,1990,1470,426
29564_0,9,186,282,285,904,1075,689,121
29565_0,17,355,410,458,721,1383,1354,351
29566_0,8,110,251,170,2762,811,315,69
29570_0,12,458,853,1127,2674,3519,2123,261
29572_0,17,409,472,524,836,1505,1520,385
29575_0,17,790,1234,1679,2681,3900,3175,603
29576_0,5,606,671,713,999,918,849,539
29578_0,11,405,619,669,1905,2567,1615,350
29582_0,2,210,459,291,3436,1648,827,186
29583_0,0,134,188,86,63,56,37,102
29585_0,3,380,644,673,2211,1525,946,263
29591_0,17,324,630,460,3972,2127,1051,282
29593_0,8,-36,36,25,460,128,51,-75
29595_0,12,464,798,627,3031,3048,1842,434
29597_0,9,150,243,247,1007,901,542,115
29598_0,17,339,481,602,923,1716,1624,251
29601_0,8,183,328,340,1394,1338,797,118
29602_0,17,345,507,373,3002,1700,883,332
29608_0,11,477,783,767,2287,2654,1715,379
29611_0,17,204,476,288,3663,1608,737,169
29615_0,8,105,234,196,1655,941,419,64
29616_0,11,287,501,479,1838,1868,1155,217
29617_0,2,190,292,197,2498,1103,441,171
29619_0,17,441,506,578,868,1385,1211,419
29620_0,17,654,883,1008,1383,1761,1514,523
29623_0,0,327,320,89,32,17,16,289
29625_0,0,304,204,122,72,47,31,335
29626_0,12,539,709,853,1568,2970,2163,451
29627_0,11,317,560,593,2159,2466,1590,203
29629_0,12,462,849,931,2145,2002,1166,298
29631_0,4,516,813,948,1806,1319,1088,357
29632_0,11,336,461,412,1534,1627,1067,307
29633_0,0,579,747,627,119,16,11,481
29634_0,11,368,574,621,1758,2559,1821,267
29635_0,0,540,505,203,55,21,11,469
29638_0,12,589,877,976,2367,3074,2086,459
29639_0,17,418,740,594,3618,1989,1163,375
29640_0,4,570,751,901,1769,1575,1265,521
29642_0,17,341,535,679,1445,2310,1912,271
29643_0,12,837,1383,1822,3120,4341,2866,592
29644_0,12,233,400,362,1470,1083,678,179
29646_0,0,216,162,89,56,31,24,230
29647_0,18,272,433,496,1313,1577,1146,199
29649_0,0,583,737,558,88,24,13,488
29651_0,0,236,247,105,55,37,28,209
29652_0,0,221,221,89,36,31,22,216
29653_0,2,354,623,457,3047,1900,952,262
29655_0,12,289,578,447,2571,2129,1114,228
29661_0,12,234,433,381,2010,1669,944,209
29662_0,11,407,722,732,2698,2619,1660,314
29671_0,12,585,820,966,1925,3067,2136,485
29672_0,17,235,429,402,2579,1468,704,195
29673_0,17,215,402,290,2646,1237,565,167
29674_0,4,702,782,815,1111,938,814,668
29675_0,11,459,785,650,2920,2656,1524,387
29676_0,9,160,321,229,2138,1078,489,118
29677_0,11,490,756,673,2694,2528,1440,436
29681_0,11,564,792,832,2202,3017,2021,481
29686_0,17,411,617,473,3170,1737,1094,383
29692_0,5,875,1196,1252,1369,1439,1167,705
29694_0,9,380,521,541,1730,2049,1212,322
29697_0,17,618,876,1095,1813,2925,2275,511
29701_0,8,100,229,215,1478,1083,547,33
29702_0,16,357,551,517,1820,1871,1197,304
29708_0,5,419,654,713,1201,1203,1069,307
29711_0,5,541,697,729,1542,1255,1002,435
29712_0,0,540,641,385,63,22,10,444
29713_0,9,87,160,137,577,421,260,66
29716_0,11,438,673,554,2682,2638,1498,407
29717_0,3,231,380,380,1366,741,501,167
29719_0,8,116,243,207,2162,1086,506,72
29720_0,3,609,887,1001,1504,1936,1668,538
29722_0,5,596,767,789,1586,1571,1244,480
29723_0,2,274,520,437,2149,1469,920,213
29724_0,8,1,31,17,320,79,35,-42
29725_0,0,551,623,302,63,33,18,425
29726_0,17,400,851,504,3669,2100,1125,363
29727_0,11,451,569,557,1349,1793,1120,403
29728_0,17,473,580,654,1348,1992,1646,428
29731_0,17,708,887,1047,1702,2734,2269,626
29734_0,17,414,584,719,1061,1856,1671,351
29735_0,0,524,727,585,131,28,19,405
29736_0,8,127,312,205,2762,1056,433,73
29738_0,12,429,637,568,1889,2214,1452,364
29739_0,5,720,982,1136,1381,1525,1383,537
29740_0,11,397,613,531,2889,2230,1244,341
29743_0,9,133,229,157,1610,824,348,101
29744_0,11,250,345,320,1463,1464,826,222
29745_0,8,180,325,301,2199,1464,729,105
29746_0,2,371,546,600,1892,1131,782,304
29747_0,12,430,600,534,1698,2243,1634,385
29748_0,12,373,834,410,5064,2672,1307,353
29749_0,9,298,452,378,1669,1455,891,268
29750_0,12,575,1159,1351,1804,1998,1827,373
29751_0,11,141,295,244,1729,1037,515,80
29752_0,12,880,1415,1757,3045,4512,3243,650
29756_0,11,369,711,593,2640,2428,1417,287
29758_0,11,418,609,535,1868,2229,1491,371
29764_0,17,303,418,533,975,2624,2535,252
29767_0,17,298,375,400,1267,1150,879,264
29769_0,17,426,590,747,1159,1891,1729,373
29774_0,11,211,323,341,1098,1277,819,139
29775_0,9,103,290,222,2605,1247,577,40
29776_0,4,457,612,633,1343,1032,779,410
29777_0,12,487,790,882,1941,2330,1535,372
29778_0,17,439,663,799,2060,1957,1471,365
29782_0,0,455,501,235,46,16,13,389
29783_0,12,328,601,396,2819,2092,1166,290
29784_0,9,255,377,317,2416,1349,641,218
29786_0,4,646,862,1218,1402,1635,1439,596
29788_0,3,344,577,447,2533,1403,797,337
29789_0,12,723,1002,1161,2110,2329,1918,577
29792_0,12,436,777,917,1993,2459,1703,331
29793_0,9,156,257,206,1468,1001,467,134
29794_0,9,172,302,330,986,1075,724,143
29795_0,4,496,786,861,1890,1337,1020,402
29797_0,9,326,625,730,2319,1979,1164,202
29798_0,9,128,338,327,1694,1011,563,70
29801_0,12,537,876,845,2990,2693,1608,437
29803_0,9,423,734,871,1871,2309,1482,257
29804_0,9,77,186,153,1003,714,381,33
29806_0,12,389,613,674,1858,2639,1717,297
29812_0,0,272,244,104,52,36,23,265
29814_0,8,93,140,85,1131,427,181,64
29816_0,3,493,574,548,1212,1199,828,404
29820_0,3,368,599,592,1884,1721,1112,284
29822_0,17,404,599,743,1066,1832,1614,318
29823_0,0,205,236,105,55,44,31,219
29826_0,9,157,322,268,2204,1224,578,116
29828_0,0,3746,4187,4220,3633,884,343,3409
29829_0,11,226,407,528,1580,1755,1190,148
29830_0,17,132,348,315,2009,1062,593,71
29831_0,9,276,447,444,1597,1647,1002,196
29832_0,8,144,370,251,2769,1226,563,78
29834_0,17,274,605,505,3211,1622,806,222
29835_0,11,237,399,287,2339,1195,655,172
29837_0,17,229,373,455,707,1364,1224,151
29838_0,5,749,1149,1293,1655,1624,1344,507
29840_0,0,499,430,159,48,18,13,458
29842_0,12,257,535,390,2556,1657,901,220
29843_0,17,498,749,943,1911,2682,1964,348
29845_0,17,292,531,358,2835,1943,967,285
29847_0,9,28,135,100,1248,605,271,-12
29849_0,11,273,460,433,2088,1862,1020,224
29852_0,11,326,535,456,2606,1957,1088,296
29854_0,2,666,1074,1233,2773,2946,2010,542
29856_0,4,450,719,762,1628,1258,1013,340
29858_0,2,274,523,468,2269,1935,1062,218
29861_0,0,580,747,626,112,17,11,467
29863_0,4,734,1223,1249,2536,2147,1611,549
29864_0,17,321,602,644,2231,2308,1525,232
29865_0,11,55,142,137,511,439,272,18
29866_0,12,389,682,713,1863,1900,1151,272
29870_0,9,186,321,310,1903,1364,763,124
29871_0,3,692,887,902,2048,1640,1241,600
29873_0,17,509,604,682,1189,1941,1748,471
29874_0,9,203,315,280,1787,1133,622,167
29875_0,8,83,160,116,1339,425,178,53
29876_0,12,517,924,827,3183,2898,1687,408
29877_0,4,615,896,1066,1752,1755,1518,518
29882_0,11,359,613,728,1788,2334,1594,230
29883_0,0,477,532,258,46,19,16,408
29887_0,12,578,860,871,2513,3392,2164,494
29889_0,17,480,604,581,1299,1519,1344,457
29891_0,2,240,407,368,2019,1555,836,200
29893_0,0,244,188,96,58,47,29,232
29895_0,12,338,694,345,4449,1854,903,311
29896_0,11,255,477,420,1710,1779,1135,192
29898_0,12,593,914,1045,2528,3287,2172,461
29902_0,11,302,449,463,1084,1378,978,249
29904_0,0,513,597,325,57,20,4,434
29905_0,8,113,192,119,1172,582,266,90
29906_0,2,229,413,424,2137,1313,907,149
29907_0,5,1798,2040,2307,2675,2475,1872,1517
29909_0,8,24,137,100,1410,355,144,-18
29910_0,11,152,253,188,1666,996,481,130
29912_0,17,380,617,626,1753,1797,1234,309
29916_0,11,407,664,827,1918,3147,2120,278
29917_0,17,135,455,333,4225,1238,553,-8
29918_0,11,407,713,769,2376,2405,1830,295
29919_0,17,492,664,739,2056,2168,1564,428
29921_0,0,538,727,623,120,27,13,427
29924_0,11,540,821,918,2065,2363,1746,452
29925_0,8,80,226,144,2173,546,215,28
29931_0,17,306,413,503,757,1464,1314,233
29932_0,7,142,284,167,2087,873,369,107
29933_0,11,139,237,239,978,752,441,77
29935_0,12,268,634,506,3010,2322,1238,186
29936_0,16,413,633,477,2401,2147,1287,394
29937_0,11,99,216,191,1478,797,398,47
29938_0,3,368,426,452,937,686,536,344
29940_0,11,478,707,650,2157,2183,1382,400
29944_0,17,440,594,749,1172,1636,1479,373
29946_0,11,401,717,780,3287,2674,1587,262
29948_0,11,726,968,1164,2038,3817,2926,593
29951_0,3,917,1189,1309,2436,2665,2187,757
29952_0,3,544,837,883,1558,1361,1085,345
29953_0,12,417,656,566,2139,2777,1822,370
29954_0,0,538,691,676,491,450,289,442
29957_0,9,249,406,346,2187,1403,682,190
29958_0,0,407,411,178,47,22,13,374
29959_0,9,207,391,362,1878,1549,862,131
29961_0,2,371,530,517,1430,1128,766,307
29963_0,3,279,689,551,2397,1581,979,230
29965_0,2,260,401,254,2393,1075,593,230
29968_0,19,371,516,485,2539,1710,1116,334
29969_0,0,362,819,1249,172,47,37,288
29970_0,12,201,437,394,1641,1606,979,113
29975_0,18,540,690,605,912,710,516,442
29977_0,17,311,495,323,3377,1807,862,301
29978_0,3,525,786,995,1576,2654,2421,393
29980_0,8,115,247,159,3086,824,305,58
29981_0,12,397,770,440,3358,2081,1094,373
29986_0,0,358,598,573,922,814,610,293
29987_0,9,239,431,323,1634,1240,701,195
29988_0,0,194,194,190,199,42,30,210
29989_0,5,770,956,1062,1439,1480,1220,663
29990_0,19,373,539,559,1795,1607,997,317
29991_0,9,222,410,380,2050,1717,983,147
29994_0,11,332,664,733,2352,2690,1584,207
29998_0,3,461,880,933,2013,1817,1450,329
30002_0,17,404,514,512,1541,1623,1000,380
30004_0,0,508,580,315,54,22,9,424
30005_0,12,244,424,462,1322,1631,990,163
30006_0,17,734,985,1156,2178,2784,2443,617
30008_0,19,375,478,532,1447,1152,755,316
30015_0,11,358,651,688,2127,2373,1558,237
30022_0,9,267,477,465,2170,1984,1135,186
30023_0,3,479,765,729,2216,2235,1479,376
30024_0,12,423,663,560,2345,2536,1563,370
30027_0,3,-12,512,524,2985,1744,1075,-279
30028_0,17,146,324,296,2640,1180,521,106
30029_0,2,574,948,1031,2422,2496,1800,452
30030_0,9,87,203,194,1027,706,422,12
30031_0,9,160,328,252,2004,1166,574,114
